SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
GIPCL,EQ,196,203.18,195.6,201.12,201,196.69,211083,42066769.52,29-Jul-2025,5473,INE162A01010
GNFC,EQ,528,548,528,540,539.65,531.35,530232,286558031.25,29-Jul-2025,23203,INE113A01013
GSFC,EQ,196.76,206.8,196,205.23,205.1,196.76,1862268,379345018.54,29-Jul-2025,25227,INE026A01025
GUJAPOLLO,EQ,484.9,495,472,473.3,473.5,484.15,33937,16329243.05,29-Jul-2025,2325,INE826C01016
GUJALKALI,EQ,575,579.8,572.05,574.9,574.95,575.6,53973,31033528.00,29-Jul-2025,3159,INE186A01019
GAEL,EQ,105.1,106.84,104.54,106.42,106.5,105.9,257284,27192806.72,29-Jul-2025,4752,INE036B01030
FLUOROCHEM,EQ,3470.2,3563.9,3450,3536.3,3540.1,3480.3,44656,156536301.90,29-Jul-2025,7255,INE09N301011
GUJGASLTD,EQ,452.3,457.4,450.05,451.85,451.95,452.95,110526,49996172.65,29-Jul-2025,5503,INE844O01030
GLFL,BE,6.61,6.89,6.31,6.42,6.33,6.61,3851,25705.73,29-Jul-2025,19,INE540A01017
GMDCLTD,EQ,408.8,415.95,398,411.1,412,409.45,3147060,1282859117.30,29-Jul-2025,51095,INE131A01031
GPPL,EQ,156,160.08,154.3,159.66,160.01,156.48,1686365,266165095.69,29-Jul-2025,18335,INE517F01014
GUJRAFFIA,EQ,39,39.36,36.77,38.31,37.23,38.68,911,34690.66,29-Jul-2025,34,INE610B01024
GSPL,EQ,320.4,323.85,318.1,320.95,320,321.45,131779,42223385.05,29-Jul-2025,7191,INE246F01010
GUJTHEM,EQ,369,393.4,364.35,389.75,389.5,367.95,1661452,630519473.05,29-Jul-2025,23179,INE942C01045
GULFOILLUB,EQ,1188.5,1217,1183,1210,1210,1180.6,72712,87467584.10,29-Jul-2025,8259,INE635Q01029
GULPOLY,EQ,165,170,164.16,169.48,169.83,166.74,25108,4217235.58,29-Jul-2025,1120,INE255D01024
GVKPIL,BE,3.85,3.88,3.8,3.85,3.88,3.86,432404,1655626.54,29-Jul-2025,1139,INE251H01024
GVPTECH,EQ,10.41,10.69,10.11,10.2,10.14,10.41,73254,752273.73,29-Jul-2025,293,INE382T01030
HGINFRA,EQ,1040,1065.5,1036.2,1039.7,1040,1046.2,63483,66478301.50,29-Jul-2025,8268,INE926X01010
HAPPSTMNDS,EQ,601.25,646.1,592,619.35,620,601.25,2778577,1752465284.70,29-Jul-2025,104960,INE419U01012
HAPPYFORGE,EQ,964.8,964.8,935,953.2,952,959.8,10948,10374384.70,29-Jul-2025,2116,INE330T01021
WHITEFORCE,SM,79,87.8,79,81.45,83,77.65,184000,15339520.00,29-Jul-2025,102,INE0TLP01015
HARDWYN,EQ,13.98,14.11,13.34,14,14.05,13.91,792430,10956545.93,29-Jul-2025,933,INE626Z01029
HARIOMPIPE,EQ,440,454.7,436,447.95,447.2,442.45,266950,118177266.75,29-Jul-2025,8809,INE00EV01017
HARRMALAYA,EQ,206.39,211.5,206,209.52,209,205.58,9186,1910476.47,29-Jul-2025,364,INE544A01019
HARSHA,EQ,406,413.7,406,408.2,410.85,407.6,34754,14208490.45,29-Jul-2025,3484,INE0JUS01029
HATHWAY,EQ,14.78,15.8,14.6,15.12,15.2,14.86,5050425,75305708.93,29-Jul-2025,7275,INE982F01036
HATSUN,EQ,904.05,914.05,888.05,903.3,901.5,904.05,43003,38751245.25,29-Jul-2025,6380,INE473B01035
HAVELLS,EQ,1507.1,1517,1491.3,1510.3,1516,1507.8,728746,1098257750.50,29-Jul-2025,33922,INE176B01034
HBSL,BE,81.39,82,78,78.79,78,81.45,16613,1310650.79,29-Jul-2025,170,INE550B01022
HBLENGINE,EQ,554.25,582.6,551.6,579.5,580.05,559,703745,400096842.95,29-Jul-2025,23857,INE292B01021
HCL-INSYS,BE,15.65,15.65,15,15.28,15.39,15.67,133042,2029886.20,29-Jul-2025,525,INE236A01020
HCLTECH,EQ,1466.1,1477.5,1461,1472.4,1475,1466.1,6223556,9148599091.10,29-Jul-2025,120183,INE860A01027
HDBFS,EQ,748,748.65,741.1,745,745.95,750.6,1690328,1258699885.90,29-Jul-2025,65674,INE756I01012
HDFCAMC,EQ,5536,5673,5517.5,5627.5,5625,5563.5,816296,4584797046.50,29-Jul-2025,107007,INE127D01025
HDFCBANK,EQ,1999.9,2026.5,1996.3,2021.6,2023,2008.5,9947848,20045635384.90,29-Jul-2025,234546,INE040A01034
HDFCGOLD,EQ,86.67,86.67,84,84.49,84.49,84.56,2048029,172855646.81,29-Jul-2025,3970,INF179KC1981
HDFCLIFE,EQ,762,765,755.1,756.35,756.5,761.2,1129341,858596323.10,29-Jul-2025,49692,INE795G01014
HDFCBSE500,EQ,38.9,38.9,36.81,37.26,37.31,38.95,234385,8742400.55,29-Jul-2025,1744,INF179KC1EZ4
HDFCGROWTH,EQ,120.89,120.89,117.76,118.55,118.6,117.95,5592,661118.51,29-Jul-2025,176,INF179KC1DJ0
HDFCLIQUID,EQ,1021.23,1021.23,1021.19,1021.19,1021.19,1021.06,69703,71182413.69,29-Jul-2025,35,INF179KC1JG3
HDFCLOWVOL,EQ,19.79,20.45,19.79,20.28,20.35,20.19,31736,640510.81,29-Jul-2025,204,INF179KC1HU8
HDFCMID150,EQ,21.52,22.05,21.43,21.71,22.05,21.51,190046,4104033.26,29-Jul-2025,1333,INF179KC1HT0
HDFCMOMENT,EQ,30.59,30.69,30.31,30.57,30.6,30.5,97700,2978752.94,29-Jul-2025,975,INF179KC1HV6
HDFCNEXT50,EQ,66.11,68.46,66.11,68.28,68.21,67.81,123430,8335834.43,29-Jul-2025,669,INF179KC1HS2
HDFCNIF100,EQ,26.27,26.27,25.9,26.14,26.18,25.98,51971,1355995.55,29-Jul-2025,329,INF179KC1HR4
HDFCNIFBAN,EQ,57.01,57.71,57.01,57.58,57.68,57.37,26083,1498528.34,29-Jul-2025,458,INF179KC1HY0
HDFCNIFIT,EQ,37.5,38,36.51,37.19,38,37.13,67543,2503286.66,29-Jul-2025,617,INF179KC1IA8
HDFCNIFTY,EQ,275.36,277.25,274.66,276.59,277.25,275.35,48271,13321873.59,29-Jul-2025,725,INF179KC1965
HDFCPVTBAN,EQ,27.57,27.79,27.37,27.56,27.56,27.57,54139,1487165.32,29-Jul-2025,413,INF179KC1HZ7
HDFCQUAL,EQ,56.96,57.35,55.94,56.81,57.02,56.32,20813,1173399.46,29-Jul-2025,464,INF179KC1DL6
HDFCSENSEX,EQ,91.13,91.64,89.94,91.34,91.6,90.68,29768,2703490.88,29-Jul-2025,432,INF179KC1HX2
HDFCSILVER,EQ,109.22,109.83,109,109.7,109.7,109.28,750960,82265893.34,29-Jul-2025,2673,INF179KC1DI2
HDFCSML250,EQ,175.3,175.42,171.36,174.38,174.62,172.91,821318,142122349.27,29-Jul-2025,9903,INF179KC1FB2
HDFCVALUE,EQ,133.83,133.83,131,132.09,132.09,131.66,1652,217387.17,29-Jul-2025,86,INF179KC1DK8
HDFCPSUBK,EQ,70.48,70.48,69.53,70.16,70.3,69.99,13738,960540.00,29-Jul-2025,121,INF179KC1HW4
HEADSUP,EQ,9.2,9.56,8.9,9.22,9.56,9.21,17357,161602.16,29-Jul-2025,358,INE759V01019
HCG,EQ,566,588.55,561.1,586.95,588,566.2,247435,143903083.60,29-Jul-2025,9864,INE075I01017
HECPROJECT,BE,169.58,169.58,168.9,168.9,168.9,166.26,16213,2743737.02,29-Jul-2025,55,INE558R01013
HEG,EQ,514.05,527,510.6,525.35,525,514.85,396580,206263324.15,29-Jul-2025,14840,INE545A01024
HEIDELBERG,EQ,210.98,221.7,210.98,217.7,216.41,210.22,562458,121953355.30,29-Jul-2025,12949,INE578A01017
HEMIPROP,EQ,126,128.89,125.6,128.18,128.25,127.03,228496,29173695.82,29-Jul-2025,4767,INE0AJG01018
HERANBA,EQ,373.5,384,369.05,381.95,381.95,368,113354,42821001.30,29-Jul-2025,5490,INE694N01015
HERCULES,BE,182.85,182.85,176,179.16,180.99,181.61,5309,956487.32,29-Jul-2025,135,INE688E01024
HERITGFOOD,EQ,458.6,466,458.6,465.05,465,462.65,232893,107741509.85,29-Jul-2025,7278,INE978A01027
HEROMOTOCO,EQ,4290,4334.4,4265.6,4325.2,4331,4291.1,422393,1824854339.70,29-Jul-2025,35073,INE158A01026
HESTERBIO,EQ,1834,1849,1810,1843.2,1847,1814.5,1920,3508603.00,29-Jul-2025,398,INE782E01017
HEUBACHIND,EQ,592.5,599.9,592.1,592.3,592.1,592.15,12743,7563631.15,29-Jul-2025,443,INE492A01029
HEXATRADEX,EQ,183.73,185.99,182.01,183.53,184,183.91,3552,652516.12,29-Jul-2025,259,INE750M01017
HEXT,EQ,743.2,748.1,712.1,719.25,713.3,738.75,1372456,991142798.45,29-Jul-2025,41469,INE093A01041
HFCL,EQ,76.38,78.99,75.92,78.67,78.45,76.38,10464692,814185641.81,29-Jul-2025,41080,INE548A01028
HIGREEN,SM,226,230.15,218.5,221.1,221.95,226.2,35200,7897240.00,29-Jul-2025,43,INE0PIC01017
HITECH,EQ,90.97,93,90.05,92.37,93,91.06,679266,62259230.34,29-Jul-2025,4998,INE106T01025
HIKAL,EQ,323,332.4,320.3,324.45,325.3,323.5,240742,78429686.50,29-Jul-2025,10668,INE475B01022
HILTON,BE,61.18,61.89,59.85,60.06,60.8,60.88,104167,6269593.68,29-Jul-2025,463,INE788H01017
HSCL,EQ,483.4,492.5,478.4,486.5,486.95,481.1,1261123,611593959.75,29-Jul-2025,33057,INE019C01026
HIMATSEIDE,EQ,149.98,154.08,148.9,149.86,151.59,150.41,621407,93784341.35,29-Jul-2025,6962,INE049A01027
HIRECT,EQ,1444.9,1712.2,1422.8,1712.2,1712.2,1426.9,1121124,1808935135.30,29-Jul-2025,62125,INE835D01023
HINDALCO,EQ,686.1,695,685,692.7,693.95,689.35,2985507,2062130348.80,29-Jul-2025,54268,INE038A01020
HINDCON,EQ,33.81,34.07,33.32,33.86,33.8,33.35,16669,563433.01,29-Jul-2025,269,INE642Y01029
HPIL,EQ,141.7,153.48,140.01,149.31,145,140,5517,819214.16,29-Jul-2025,159,INE05X901010
HGS,EQ,559.2,578.8,558.1,577.2,574.25,564.35,11834,6737081.10,29-Jul-2025,1534,INE170I01016
HAL,EQ,4470.1,4519,4401,4498,4517,4506.6,1431472,6389396761.30,29-Jul-2025,125423,INE066F01020
HINDCOMPOS,EQ,498.4,509.2,495.1,499.6,500.95,498.4,7312,3679859.45,29-Jul-2025,543,INE310C01029
HCC,BE,26.5,26.89,26,26.71,26.75,26.31,2468849,65352641.75,29-Jul-2025,5280,INE549A01026
HINDCOPPER,EQ,247.15,260.45,245.15,258.4,258.2,248.3,5737676,1468100220.80,29-Jul-2025,42120,INE531E01026
HNDFDS,EQ,542,546.45,536,544.3,543.1,541.65,31820,17201070.40,29-Jul-2025,3810,INE254N01026
HMVL,EQ,87.83,88.48,86.81,87.22,87.88,87.82,17075,1495796.43,29-Jul-2025,293,INE871K01015
HINDMOTORS,BE,23.5,24.29,23.26,23.85,24.29,23.68,411959,9716611.29,29-Jul-2025,1804,INE253A01025
HINDOILEXP,EQ,162.02,166.49,161.47,166,166,162.18,235706,38691307.65,29-Jul-2025,5155,INE345A01011
HINDPETRO,EQ,421.5,426.6,419.45,425.8,426.4,421.9,4743610,2007141394.55,29-Jul-2025,49136,INE094A01015
HINDUNILVR,EQ,2444.8,2457.5,2429.7,2453.6,2456.4,2441.6,732282,1791506000.60,29-Jul-2025,37935,INE030A01027
HINDZINC,EQ,432,438,430.6,437.4,438,432.05,1325115,577066208.85,29-Jul-2025,24764,INE267A01025
HINDWAREAP,EQ,255.1,260.9,248.25,256,260,251.35,40390,10215043.55,29-Jul-2025,2379,INE05AN01011
HISARMETAL,EQ,206.05,211.96,206,206.2,206,205.24,14931,3104207.99,29-Jul-2025,917,INE598C01011
POWERINDIA,EQ,18860,19900,18800,19790,19745,18880,118530,2301472480.00,29-Jul-2025,30431,INE07Y701011
HITECHCORP,EQ,192.43,194.9,189.09,193.57,193.99,190.3,7130,1371111.22,29-Jul-2025,483,INE120D01012
HLEGLAS,EQ,429.95,432.5,416.05,423,425.3,431.45,86231,36519497.80,29-Jul-2025,3793,INE461D01028
HLVLTD,EQ,12.3,13.45,12.26,13.24,13.28,12.47,1158041,14793661.13,29-Jul-2025,2489,INE102A01024
HMAAGRO,EQ,30.36,30.83,30.36,30.55,30.51,30.49,108537,3314046.61,29-Jul-2025,512,INE0ECP01024
HMT,BZ,56,58.9,56,58.37,58.8,57.47,5966,343430.13,29-Jul-2025,127,INE262A01018
HOACFOODS,ST,221.8,221.8,213.55,213.55,213.55,217.9,25500,5560762.50,29-Jul-2025,26,INE0S6S01017
HOLMARC,SM,125.95,125.95,125.95,125.95,125.95,125.25,750,94462.50,29-Jul-2025,1,INE0LXA01019
HOMEFIRST,EQ,1356,1358.6,1290.9,1304.3,1305.4,1371.7,667560,874692877.20,29-Jul-2025,51527,INE481N01025
HOMESFY,SM,273,283.4,265,283.4,283.4,270,1200,328020.00,29-Jul-2025,4,INE0N7F01017
HONASA,EQ,263.1,267.3,261.55,265.25,264.6,265.65,187555,49547313.40,29-Jul-2025,13492,INE0J5401028
HONDAPOWER,EQ,2788.6,2896.4,2779.5,2867.6,2876,2788.6,4708,13293957.50,29-Jul-2025,1527,INE634A01018
HONAUT,EQ,38180,38515,37565,38275,38195,38180,3551,135199000.00,29-Jul-2025,2330,INE671A01010
HOVS,BE,59.75,59.75,55.11,56.61,56,57.35,2467,139556.51,29-Jul-2025,63,INE596H01014
HPAL,EQ,49.4,49.7,48.9,49.13,49.24,49.18,60336,2964426.61,29-Jul-2025,797,INE0GSL01024
HPL,EQ,549,559.95,542.05,556.8,558.85,549.2,254481,140310741.85,29-Jul-2025,14088,INE495S01016
HRHNEXT,ST,39.45,39.45,39.45,39.45,39.45,39.45,1500,59175.00,29-Jul-2025,1,INE0R3501012
HUDCO,EQ,213.98,217.3,212.36,216.36,217.15,214.39,2020388,434308264.16,29-Jul-2025,22980,INE031A01017
HTMEDIA,BE,23,23.77,23,23.58,23.75,23.42,145356,3405267.79,29-Jul-2025,229,INE501G01024
HUBTOWN,EQ,322,335,316,334.45,333.5,322.15,1936708,639451259.65,29-Jul-2025,20545,INE703H01016
HUHTAMAKI,EQ,210,218.42,210,213.54,212.63,211.82,258324,55175596.30,29-Jul-2025,4617,INE275B01026
HYBRIDFIN,BE,15.69,15.69,15.69,15.69,15.69,16.02,696,10920.24,29-Jul-2025,6,INE965B01022
HYUNDAI,EQ,2040.5,2105.6,2040,2100.7,2090,2050,299078,623191092.80,29-Jul-2025,34798,INE0V6F01027
IGPL,EQ,474.6,488.75,472.45,485.9,488.75,474.6,35387,17063023.40,29-Jul-2025,2059,INE204A01010
ICDSLTD,BE,44.1,45,44.1,45,45,45,22,985.50,29-Jul-2025,3,INE613B01010
ICEMAKE,EQ,777.7,790.8,774,775.85,775,775.75,12597,9839316.65,29-Jul-2025,1379,INE520Y01019
ICICIBANK,EQ,1479.9,1489.8,1475.4,1486.2,1484.9,1488.4,9776027,14502489122.80,29-Jul-2025,230759,INE090A01021
ICICIGI,EQ,1898.2,1918.3,1891.9,1915.5,1915,1904.1,258618,493963264.50,29-Jul-2025,27545,INE765G01017
LOWVOLIETF,EQ,22.38,22.38,21.56,21.89,21.92,21.73,1511644,32931725.76,29-Jul-2025,860,INF109KC19U5
ICICIPRULI,EQ,614.7,620.35,612.5,616.4,615.5,614.7,632734,389895313.30,29-Jul-2025,24515,INE726G01019
MIDSELIETF,EQ,17.36,17.53,17.29,17.5,17.53,17.36,121849,2124227.57,29-Jul-2025,577,INF109KC10W0
NIF100IETF,EQ,28.55,28.6,27.95,28.19,28.22,28.08,156661,4395434.21,29-Jul-2025,930,INF109KC16V9
NIFTYIETF,EQ,283.89,283.89,276,278.61,278.69,276.97,315146,87387064.91,29-Jul-2025,3859,INF109K012R6
SENSEXIETF,EQ,922.5,931.09,917.84,927.03,931.09,922.46,4143,3818483.50,29-Jul-2025,475,INF346A01034
GOLDIETF,EQ,86.73,86.73,84.2,84.56,84.52,84.62,1557238,131487788.14,29-Jul-2025,8552,INF109KC1NT3
NV20IETF,EQ,14.69,14.69,14.18,14.31,14.31,14.26,254309,3619507.72,29-Jul-2025,1572,INF109KC11V0
ICICIB22,EQ,105.4,107.47,105.4,107.34,107.45,106.75,121179,12957248.54,29-Jul-2025,2275,INF109KB15Y7
CASHIETF,EQ,1021.16,1021.16,1021.14,1021.16,1021.16,1021,110705,113046985.58,29-Jul-2025,19,INF109K1A021
EVIETF,EQ,29.55,29.8,29.05,29.55,29.4,29.1,69650,2042021.44,29-Jul-2025,221,INF109K1A153
GSEC10IETF,EQ,257.3,257.89,257.11,257.69,257.69,257.47,635,163623.18,29-Jul-2025,8,INF109KC18O0
BSE500IETF,EQ,38.82,38.98,38.35,38.89,38.98,38.49,94259,3652314.33,29-Jul-2025,692,INF109KC1V59
GSEC5IETF,EQ,62.75,62.94,62.75,62.81,62.81,63.12,111,6975.46,29-Jul-2025,10,INF109KC14A8
ALPL30IETF,EQ,27.81,28.13,26.9,27.24,27.26,27.14,338892,9201536.35,29-Jul-2025,924,INF109KC17V7
AUTOIETF,EQ,24.31,24.56,24.21,24.52,24.55,24.32,219862,5357092.20,29-Jul-2025,1082,INF109KC10V2
PVTBANIETF,EQ,26.99,27.4,26.64,27.32,27.35,27.33,850172,23216288.87,29-Jul-2025,1143,INF109KC18U7
COMMOIETF,EQ,88.17,89.41,88.17,89.11,88.95,88.61,25256,2244752.86,29-Jul-2025,721,INF109KC19O8
CONSUMIETF,EQ,119.69,120.56,119.21,120.2,120.3,119.46,13789,1650177.19,29-Jul-2025,215,INF109KC1V42
FMCGIETF,EQ,59.05,59.05,58.17,58.57,58.61,58.39,705795,41279149.05,29-Jul-2025,13336,INF109KC19V3
INFRAIETF,EQ,92.48,93.6,91.63,93.08,92.54,92.47,100509,9329095.65,29-Jul-2025,7735,INF109KC16E5
LIQUIDIETF,EQ,1000,1000.01,999.99,999.99,1000,999.99,850487,850486856.80,29-Jul-2025,232,INF109KC1KT9
MIDCAPIETF,EQ,21.97,23.6,21.89,22.18,22.13,21.97,699151,15402592.81,29-Jul-2025,1892,INF109KC11W8
MOM30IETF,EQ,31.2,31.56,30.6,30.87,30.94,30.9,1350886,41561544.70,29-Jul-2025,3104,INF109KC17C7
NEXT50IETF,EQ,69.33,70.7,69.33,70.59,70.68,69.96,559377,39160421.92,29-Jul-2025,3691,INF109KC1NS5
HEALTHIETF,EQ,155.84,155.84,148.23,153.76,153.46,152.04,72107,11026940.04,29-Jul-2025,951,INF109KC1Q72
QUAL30IETF,EQ,20.64,20.75,20.53,20.73,20.75,20.57,239153,4929312.27,29-Jul-2025,328,INF109KC18V5
SILVERIETF,EQ,113.84,114.06,113.12,113.87,113.81,113.54,1256669,142913362.03,29-Jul-2025,3982,INF109KC1Y56
ITIETF,EQ,38.54,38.65,38.31,38.61,38.63,38.6,499762,19222660.96,29-Jul-2025,1723,INF109KC16I6
BANKIETF,EQ,57.3,57.55,57.03,57.4,57.53,57.3,59726,3422863.22,29-Jul-2025,998,INF109KC15I8
METALIETF,EQ,9.07,9.45,9.07,9.42,9.41,9.31,1245735,11690152.52,29-Jul-2025,1635,INF109KC19W1
OILIETF,EQ,11.48,11.58,11.42,11.56,11.57,11.43,1400529,16108255.85,29-Jul-2025,1691,INF109KC18W3
PSUBNKIETF,EQ,69.92,72,69.65,70.34,72,69.92,36722,2576148.56,29-Jul-2025,625,INF109KC10S8
TOP15IETF,EQ,10.2,10.2,10.02,10.1,10.1,10.07,41124,413890.54,29-Jul-2025,218,INF109K1A344
VAL30IETF,EQ,13.03,13.1,12.95,13.1,13.1,13.03,180434,2341955.66,29-Jul-2025,251,INF109KC16X5
FINIETF,EQ,30.76,30.76,29.45,29.83,30.2,29.67,294335,8725090.42,29-Jul-2025,1315,INF109KC17L8
ICRA,EQ,6659.5,6659.5,6433,6594.5,6570,6575,5701,37394791.50,29-Jul-2025,1759,INE725G01011
IDBI,EQ,92.3,93.45,91.8,93.02,93.25,92.3,3638714,337265070.88,29-Jul-2025,20818,INE008A01015
IDEAFORGE,EQ,454.9,461.85,445.85,459.4,461.8,453.15,221348,100625094.60,29-Jul-2025,9486,INE349Y01013
IDEALTECHO,SM,180,180,180,180,180,170,1000,180000.00,29-Jul-2025,1,INE0T9I01011
IDENTICAL,SM,40.8,40.8,39.65,39.65,39.65,38.7,14000,559400.00,29-Jul-2025,7,INE0TD101011
IDFCFIRSTB,EQ,70.46,71.49,70.21,70.31,70.32,70.72,16716062,1180455233.93,29-Jul-2025,47681,INE092T01019
IFBAGRO,BE,875.2,875.2,875.2,875.2,875.2,833.55,9506,8319651.20,29-Jul-2025,266,INE076C01018
IFBIND,EQ,1344.8,1357.5,1290,1309.1,1318,1340.1,62891,82407181.70,29-Jul-2025,6942,INE559A01017
IFCI,EQ,57.95,59.85,57.12,59,59.3,58.15,6863221,402700968.92,29-Jul-2025,25492,INE039A01010
IFGLEXPOR,EQ,236.6,247,234.75,242.95,242.5,236.6,26238,6311025.35,29-Jul-2025,2242,INE133Y01011
IGARASHI,EQ,577,599.8,571.45,595.05,594,577.4,50051,29446338.70,29-Jul-2025,4102,INE188B01013
9IIFL26,NV,997.2,997.2,997.2,997.2,997.2,996.69,10,9972.00,29-Jul-2025,1,INE530B07559
935IIFL28,NZ,995,995,995,995,995,1049.99,3,2985.00,29-Jul-2025,1,INE530B07518
IIFLCAPS,EQ,296.5,345,296.5,338.15,333.8,299.6,4593840,1532296150.90,29-Jul-2025,101935,INE489L01022
IIFL,EQ,497,520,495,514.9,520,496.25,1698933,857366593.25,29-Jul-2025,38000,INE530B01024
IKIO,EQ,200.5,202.38,197,198.64,198.7,200.59,84707,16815183.87,29-Jul-2025,2491,INE0LOJ01019
IL&FSENGG,BZ,34.49,35.3,34.49,35.29,35.29,34.49,56,1972.25,29-Jul-2025,3,INE369I01014
IVC,EQ,8.49,8.92,8.49,8.67,8.72,8.53,248750,2173867.28,29-Jul-2025,1148,INE050B01023
IL&FSTRANS,BZ,3.33,3.34,3.18,3.23,3.23,3.33,36595,117386.28,29-Jul-2025,99,INE975G01012
IMAGICAA,EQ,64,64.78,63.25,64.17,64.5,64.27,385876,24666433.17,29-Jul-2025,4561,INE172N01012
IMPEXFERRO,BZ,2.01,2.08,1.95,2.05,2.06,2,2802,5601.52,29-Jul-2025,18,INE691G01015
INCREDIBLE,BE,40.49,41,39.55,40.32,39.81,40.49,2841,114593.90,29-Jul-2025,31,INE452L01012
IMPAL,EQ,1058.1,1098,1052.8,1071,1098,1066.6,1461,1556474.30,29-Jul-2025,354,INE547E01014
INDSWFTLAB,BE,105,107.25,102.85,105.74,105.37,104.69,70573,7404491.73,29-Jul-2025,306,INE915B01019
INDTERRAIN,EQ,40.5,41.1,38.7,39.07,39.25,39.6,51172,2038245.83,29-Jul-2025,897,INE611L01021
INDSWFTLTD,EQ,16.41,16.82,16.26,16.66,16.82,16.41,43354,720384.91,29-Jul-2025,450,INE788B01028
INDBANK,EQ,33.38,33.49,32.46,32.94,32.96,33.32,30886,1018346.01,29-Jul-2025,661,INE841B01017
BAJAJINDEF,EQ,427,427,409,415.35,416.5,419.6,22320,9225731.50,29-Jul-2025,1236,INE0O9T01021
INDGN,EQ,549.4,551.2,543.3,548.85,547.5,547.65,277020,151568940.30,29-Jul-2025,18700,INE065X01017
INDIAGLYCO,EQ,1675,1753.3,1662.3,1731.4,1734,1669.4,130927,224375123.80,29-Jul-2025,11458,INE560A01015
INDNIPPON,EQ,768.3,777.2,757.35,772.4,770,759.7,10495,8082473.90,29-Jul-2025,1455,INE092B01025
IPL,EQ,213,229,211.98,227.48,226.95,213.49,899803,201056564.32,29-Jul-2025,24210,INE0D6701023
INDIASHLTR,EQ,911,923.75,899.25,910.9,904.2,908.95,173159,157651252.50,29-Jul-2025,14854,INE922K01024
ITDC,EQ,577.05,585,571.6,583.05,581,577.1,9734,5630369.35,29-Jul-2025,1031,INE353K01014
IEL,BE,16.5,17.5,16.5,17.5,17.5,16.67,184369,3200961.09,29-Jul-2025,371,INE059901020
INDIAMART,EQ,2554.1,2598.7,2525,2588.9,2585,2556.3,123459,314552248.90,29-Jul-2025,24478,INE933S01016
INDIANB,EQ,627,632.85,624.05,630.5,630,626.7,2187783,1376804562.40,29-Jul-2025,33035,INE562A01011
INDIANCARD,EQ,295,295,279.9,282.4,281.5,290.7,16734,4746261.75,29-Jul-2025,1180,INE061A01014
IEML,ST,150.1,153,146.2,146.45,146.2,153.9,37000,5450025.00,29-Jul-2025,41,INE0RRU01016
IEX,EQ,137.3,138.54,132,134.65,134.99,139.12,46588839,6262677316.10,29-Jul-2025,253687,INE022Q01020
INDIANHUME,EQ,415,418.8,408,411.2,411.1,409.65,27394,11290285.15,29-Jul-2025,1868,INE323C01030
IMFA,EQ,729.3,745.55,728.6,742.95,740.5,727.6,35178,25957059.05,29-Jul-2025,3210,INE919H01018
IOC,EQ,146.5,148.2,146.5,147.94,148.1,147.56,4240012,625675558.77,29-Jul-2025,34187,INE242A01010
IOB,EQ,37.55,38.08,37.34,37.92,37.98,37.74,3727233,140359925.99,29-Jul-2025,13405,INE565A01014
IPHL,ST,54.8,55.4,54.5,55.4,55.4,53.4,6000,329400.00,29-Jul-2025,5,INE0DHF01018
IRCTC,EQ,728,738.5,727,735.8,736,730.1,456870,335023066.20,29-Jul-2025,23652,INE335Y01020
IRFC,EQ,131,132.76,130.38,132.22,132.35,130.92,7163091,943418492.17,29-Jul-2025,44312,INE053F01010
IREDA,EQ,150.49,150.97,147.11,150.49,150.74,150.49,7688547,1147272003.47,29-Jul-2025,60741,INE202E01016
INDIFRA,SM,16.65,16.8,16.65,16.65,16.65,17.5,8000,133500.00,29-Jul-2025,4,INE0PS301014
INDIGOPNTS,EQ,1142.4,1236.4,1140,1209.4,1206,1142.4,88629,105555936.30,29-Jul-2025,14083,INE09VQ01012
INDIGRID,IV,155,158,155,156.45,156.4,158.22,2072914,323688509.26,29-Jul-2025,10494,INE219X23014
INDOAMIN,EQ,145.6,152.13,145.6,150.55,150.05,146.7,76456,11363276.59,29-Jul-2025,2252,INE760F01028
INDOBORAX,BE,274,277.4,266.25,269.92,270.5,280.27,92146,24731618.36,29-Jul-2025,708,INE803D01021
ICIL,EQ,296.4,298.55,291.65,295.05,295,296.65,85316,25198971.30,29-Jul-2025,4197,INE483B01026
INDOFARM,EQ,205.5,206.54,200.32,202.79,203.5,205.5,89556,18144972.72,29-Jul-2025,1927,INE622H01018
INDORAMA,BE,50.4,52.35,49.1,51.45,51.89,49.88,110192,5614015.85,29-Jul-2025,2829,INE156A01020
INDOTECH,EQ,1760,1799,1710,1769.6,1790,1767.9,25369,44387989.10,29-Jul-2025,4196,INE332H01014
INDOTHAI,BE,172.4,176.9,170.9,173.6,172.5,179.9,62282,10736650.90,29-Jul-2025,568,INE337M01021
INDOUS,EQ,163.99,165,155,162.2,160.5,161.12,57330,9274782.68,29-Jul-2025,1345,INE250Z01010
NIPPOBATRY,EQ,450,463.9,442.8,460.8,462,449.9,4599,2089915.70,29-Jul-2025,539,INE567A01028
INDOCO,EQ,314,321,311.35,319.55,321,311.35,42208,13418473.25,29-Jul-2025,2314,INE873D01024
IGCL,EQ,106,108.83,105.22,108.25,107.8,105.96,267416,28624924.65,29-Jul-2025,2469,INE05J901018
INDOSTAR,EQ,291.9,300.85,286,295,292,289,115893,34124522.50,29-Jul-2025,6105,INE896L01010
